,time,open,high,low,close
101,2018-03-31,688.99,738.15,685.0,689.81
102,2018-04-01,689.81,700.1,626.0,643.05
103,2018-04-02,643.49,686.28,636.24,660.6
104,2018-04-03,660.6,723.71,657.13,703.99
105,2018-04-04,703.99,711.39,636.02,646.69
106,2018-04-05,646.0,656.0,620.0,643.59
107,2018-04-06,642.61,646.83,604.5,605.11
108,2018-04-07,605.06,654.94,603.3,643.75
109,2018-04-08,643.35,659.0,636.72,655.6
110,2018-04-09,655.6,680.0,625.61,629.0
111,2018-04-10,629.6,659.45,626.27,648.53
112,2018-04-11,648.53,656.01,646.96,651.98
113,2018-04-12,651.98,735.33,651.98,727.42
114,2018-04-13,727.52,786.0,721.7,738.51
115,2018-04-14,738.51,760.0,718.07,745.37
116,2018-04-15,745.0,785.0,736.0,778.2
117,2018-04-16,777.77,801.47,741.01,758.99
118,2018-04-17,759.0,786.65,750.81,762.14
119,2018-04-18,762.08,896.0,755.0,882.19
120,2018-04-19,882.18,985.13,871.97,961.42
121,2018-04-20,961.5,1150.0,939.98,1136.09
122,2018-04-21,1136.02,1190.0,1015.13,1132.31
123,2018-04-22,1133.99,1259.59,1110.0,1235.68
124,2018-04-23,1235.03,1454.99,1192.1,1410.0
125,2018-04-24,1409.99,1567.3,1409.99,1427.0
126,2018-04-25,1427.0,1441.62,1205.0,1295.0
127,2018-04-26,1296.0,1400.0,1244.0,1396.96
128,2018-04-27,1396.96,1429.94,1331.0,1358.0
129,2018-04-28,1357.99,1410.0,1315.0,1392.21
130,2018-04-29,1392.13,1479.02,1368.0,1441.91
131,2018-04-30,1441.92,1443.26,1330.0,1337.09
132,2018-05-01,1337.09,1351.22,1237.31,1314.74
133,2018-05-02,1314.74,1485.0,1314.02,1454.77
134,2018-05-03,1455.5,1539.19,1448.08,1497.6
135,2018-05-04,1497.45,1529.0,1461.1,1518.0
136,2018-05-05,1518.0,1724.7,1505.03,1709.0
137,2018-05-06,1709.0,1843.94,1625.02,1727.0
138,2018-05-07,1727.01,1765.1,1558.0,1628.67
139,2018-05-08,1629.28,1702.58,1532.51,1593.37
140,2018-05-09,1593.36,1675.0,1452.07,1631.41
141,2018-05-10,1630.37,1665.01,1530.0,1552.05
142,2018-05-11,1551.42,1556.67,1312.9,1359.99
143,2018-05-12,1359.99,1500.0,1275.0,1449.9
144,2018-05-13,1449.99,1496.0,1410.31,1487.3
145,2018-05-14,1487.57,1491.0,1326.45,1396.01
146,2018-05-15,1396.0,1453.63,1311.12,1326.0
147,2018-05-16,1325.99,1357.49,1215.94,1258.04
148,2018-05-17,1258.05,1344.48,1170.0,1204.0
149,2018-05-18,1204.67,1219.87,1130.5,1194.03
150,2018-05-19,1194.03,1212.62,1150.04,1175.15
151,2018-05-20,1175.13,1319.0,1167.01,1271.73
152,2018-05-21,1271.72,1300.0,1212.0,1229.13
153,2018-05-22,1228.52,1237.78,1120.5,1127.17
154,2018-05-23,1127.42,1154.43,968.03,1013.87
155,2018-05-24,1013.55,1075.0,946.1,1062.78
156,2018-05-25,1062.77,1081.0,986.38,995.86
157,2018-05-26,995.85,1045.0,992.45,1006.67
158,2018-05-27,1006.67,1010.0,971.11,992.49
159,2018-05-28,992.49,1004.5,872.5,889.07
160,2018-05-29,888.46,1006.46,872.0,980.01
161,2018-05-30,980.01,1031.63,944.0,970.49
162,2018-05-31,970.48,1034.03,969.24,990.64
163,2018-06-01,989.01,1009.0,960.01,998.89
164,2018-06-02,998.89,1097.5,992.0,1071.52
165,2018-06-03,1071.51,1193.31,1071.01,1163.29
166,2018-06-04,1163.99,1209.99,1072.1,1114.87
167,2018-06-05,1114.87,1158.83,1041.24,1149.8
168,2018-06-06,1149.8,1158.25,1101.0,1138.21
169,2018-06-07,1138.78,1168.77,1122.25,1134.81
170,2018-06-08,1134.72,1148.5,1085.2,1123.82
171,2018-06-09,1122.83,1135.03,1098.72,1100.33
172,2018-06-10,1100.68,1102.01,902.44,905.04
173,2018-06-11,905.05,980.0,896.58,951.57
174,2018-06-12,950.01,971.79,850.0,868.28
175,2018-06-13,868.22,885.0,802.0,847.48
176,2018-06-14,847.5,907.99,829.0,895.01
177,2018-06-15,895.0,899.26,842.2,842.3
178,2018-06-16,843.0,859.32,830.94,853.39
179,2018-06-17,853.4,862.0,842.12,847.74
180,2018-06-18,847.74,899.41,825.4,886.11
181,2018-06-19,886.11,929.99,870.45,898.66
182,2018-06-20,898.67,909.99,861.18,888.0
183,2018-06-21,887.99,903.03,866.13,872.83
184,2018-06-22,872.83,873.85,715.55,757.79
185,2018-06-23,757.75,777.99,735.0,766.34
186,2018-06-24,766.34,773.64,661.24,749.28
187,2018-06-25,749.23,780.8,734.8,754.8
188,2018-06-26,754.52,757.61,709.25,718.65
189,2018-06-27,718.65,720.0,684.43,710.22
190,2018-06-28,710.22,722.02,656.56,661.79
191,2018-06-29,661.05,740.0,648.65,725.08
192,2018-06-30,726.06,784.99,714.0,726.77
193,2018-07-01,726.78,753.8,716.18,738.1
194,2018-07-02,738.11,796.62,722.14,783.23
195,2018-07-03,783.23,831.99,752.0,753.16
196,2018-07-04,753.16,809.0,738.11,763.38
197,2018-07-05,763.7,786.54,712.81,729.82
198,2018-07-06,729.12,744.96,696.5,725.38
199,2018-07-07,725.38,733.56,708.57,728.16
200,2018-07-08,728.16,778.8,728.16,767.2
201,2018-07-09,767.19,767.19,734.77,736.88
202,2018-07-10,737.01,741.0,685.98,695.1
203,2018-07-11,694.79,711.4,683.3,703.85
204,2018-07-12,703.85,708.08,672.36,677.0
205,2018-07-13,676.99,713.5,661.73,694.86
206,2018-07-14,694.86,711.56,686.49,700.05
207,2018-07-15,700.05,733.18,696.63,725.18
208,2018-07-16,725.29,809.0,717.1,796.08
209,2018-07-17,796.09,874.2,781.34,854.0
210,2018-07-18,854.0,888.19,806.13,827.01
211,2018-07-19,827.01,844.0,801.65,820.93
212,2018-07-20,820.94,825.0,761.1,766.78
213,2018-07-21,767.21,799.85,742.07,794.41
214,2018-07-22,794.4,819.99,777.0,788.71
215,2018-07-23,788.0,833.33,781.94,785.01
216,2018-07-24,785.01,875.0,773.5,860.01
217,2018-07-25,860.01,874.0,816.6,837.65
218,2018-07-26,837.65,860.0,795.0,797.89
219,2018-07-27,797.15,829.0,780.0,826.17
220,2018-07-28,826.16,826.17,800.06,814.72
221,2018-07-29,814.89,839.0,814.53,825.34
222,2018-07-30,826.72,837.0,785.0,813.79
223,2018-07-31,813.79,817.95,760.0,767.32
224,2018-08-01,767.32,777.19,735.52,764.0
225,2018-08-02,764.0,773.58,722.5,734.43
226,2018-08-03,734.35,734.81,701.0,728.79
227,2018-08-04,728.8,736.89,688.69,696.57
228,2018-08-05,697.05,715.0,688.0,709.44
229,2018-08-06,709.43,718.99,681.52,684.88
230,2018-08-07,684.89,712.25,646.0,658.0
231,2018-08-08,657.99,659.5,564.39,580.67
232,2018-08-09,581.07,621.4,576.93,618.59
233,2018-08-10,618.02,618.02,558.38,563.45
234,2018-08-11,563.46,589.0,538.12,581.48
235,2018-08-12,581.47,586.33,553.45,576.0
236,2018-08-13,576.0,593.49,522.0,526.94
237,2018-08-14,527.51,535.41,473.0,492.37
238,2018-08-15,492.37,541.38,490.79,513.5
239,2018-08-16,512.72,538.78,502.24,519.13
240,2018-08-17,519.0,593.96,514.5,593.04
241,2018-08-18,593.86,612.44,538.35,559.49
242,2018-08-19,559.5,581.58,542.01,576.29
243,2018-08-20,576.29,577.75,512.22,519.02
244,2018-08-21,519.01,542.97,510.04,536.81
245,2018-08-22,536.81,577.0,507.62,518.98
246,2018-08-23,518.97,532.92,513.7,528.62
247,2018-08-24,528.62,538.0,520.0,533.97
248,2018-08-25,533.97,543.78,528.41,536.05
249,2018-08-26,536.05,537.69,515.08,520.78
250,2018-08-27,520.78,536.94,519.19,536.0
251,2018-08-28,536.0,575.01,535.99,567.79
252,2018-08-29,567.79,570.0,544.31,556.99
253,2018-08-30,556.99,557.89,525.0,536.49
254,2018-08-31,536.48,546.02,533.0,542.01
255,2018-09-01,542.01,630.0,541.49,614.96
256,2018-09-02,614.96,659.0,600.23,642.66
257,2018-09-03,642.66,656.77,622.33,628.01
258,2018-09-04,628.01,649.91,622.0,624.66
259,2018-09-05,624.66,632.17,525.0,538.53
260,2018-09-06,538.03,540.49,486.07,513.0
261,2018-09-07,512.99,528.0,492.5,496.74
262,2018-09-08,496.74,504.97,461.16,471.48
263,2018-09-09,471.48,494.75,462.45,479.3
264,2018-09-10,478.63,489.0,457.88,462.97
265,2018-09-11,462.97,477.86,425.8,440.25
266,2018-09-12,440.52,444.0,410.0,429.0
267,2018-09-13,429.0,475.47,428.0,468.49
268,2018-09-14,469.07,478.53,440.25,455.94
269,2018-09-15,455.78,461.84,443.5,448.2
270,2018-09-16,448.2,452.26,426.13,449.78
271,2018-09-17,449.99,461.94,407.65,415.01
272,2018-09-18,415.01,448.44,412.0,436.96
273,2018-09-19,436.4,441.05,408.07,429.71
274,2018-09-20,429.71,465.0,423.0,465.0
275,2018-09-21,464.66,510.0,449.51,497.45
276,2018-09-22,497.45,510.0,470.04,483.2
277,2018-09-23,483.19,510.32,476.69,492.9
278,2018-09-24,492.78,494.6,461.0,462.02
279,2018-09-25,462.01,462.01,425.0,440.81
280,2018-09-26,440.0,549.5,432.86,517.06
281,2018-09-27,516.94,591.88,512.0,561.92
282,2018-09-28,561.85,574.95,528.43,536.99
283,2018-09-29,536.7,558.94,507.01,539.9
284,2018-09-30,540.0,550.99,515.5,530.43
285,2018-10-01,530.76,542.45,520.11,529.27
286,2018-10-02,529.2,549.98,521.44,537.4
287,2018-10-03,537.39,537.39,502.92,510.89
288,2018-10-04,510.97,528.0,505.24,512.72
289,2018-10-05,512.68,524.85,507.91,518.9
290,2018-10-06,518.5,519.0,497.76,506.0
291,2018-10-07,506.0,514.99,504.02,513.16
292,2018-10-08,513.02,530.0,512.18,526.05
293,2018-10-09,526.04,526.32,511.84,515.29
294,2018-10-10,515.29,517.0,501.49,507.96
295,2018-10-11,508.05,509.86,434.91,440.0
296,2018-10-12,439.85,451.63,422.51,437.49
297,2018-10-13,437.69,444.99,437.0,444.93
298,2018-10-14,444.93,449.67,436.03,438.68
299,2018-10-15,438.63,476.87,426.22,446.48
300,2018-10-16,446.37,458.2,443.0,448.48
301,2018-10-17,448.84,452.14,435.71,440.4
302,2018-10-18,440.31,449.98,425.0,428.51
303,2018-10-19,428.92,439.0,426.52,437.09
304,2018-10-20,437.1,448.0,432.8,445.9
305,2018-10-21,445.91,453.8,442.79,444.99
306,2018-10-22,444.99,447.99,438.5,443.94
307,2018-10-23,443.92,446.14,432.01,437.73
308,2018-10-24,437.73,445.0,437.0,437.09
309,2018-10-25,437.67,439.61,435.5,438.31
310,2018-10-26,438.32,439.78,431.92,434.27
311,2018-10-27,434.39,435.7,430.3,434.4
312,2018-10-28,434.4,435.52,432.21,434.78
313,2018-10-29,434.66,437.04,408.0,414.32
314,2018-10-30,413.99,421.21,411.88,419.0
315,2018-10-31,419.01,429.93,406.16,423.74
316,2018-11-01,423.73,423.99,419.57,422.27
317,2018-11-02,422.27,470.2,421.61,459.05
318,2018-11-03,459.64,484.0,451.12,477.26
319,2018-11-04,477.27,588.29,475.1,561.98
320,2018-11-05,561.99,577.0,534.68,549.01
321,2018-11-06,548.27,629.58,547.11,625.01
322,2018-11-07,625.01,638.55,603.09,612.6
323,2018-11-08,612.98,617.88,566.11,573.67
324,2018-11-09,573.67,594.31,520.25,532.6
325,2018-11-10,532.62,563.48,526.0,556.98
326,2018-11-11,556.98,559.45,511.04,522.41
327,2018-11-12,522.41,535.98,495.98,514.53
328,2018-11-13,514.52,540.0,495.05,505.51
329,2018-11-14,505.5,518.74,402.0,419.9
330,2018-11-15,418.64,449.0,382.0,415.0
331,2018-11-16,415.0,415.0,415.0,415.0
332,2018-11-17,415.0,415.0,415.0,415.0
333,2018-11-18,415.0,415.0,415.0,415.0
334,2018-11-19,415.0,415.0,415.0,415.0
335,2018-11-20,415.0,415.0,221.57,238.1
336,2018-11-21,237.0,273.99,210.0,251.25
337,2018-11-22,251.08,258.99,223.63,232.5
338,2018-11-23,232.01,232.01,200.02,205.0
339,2018-11-24,204.99,215.52,168.8,170.65
340,2018-11-25,170.65,187.5,148.55,178.0
341,2018-11-26,177.94,203.2,165.87,172.39
342,2018-11-27,171.41,184.5,165.64,177.49
343,2018-11-28,178.0,199.0,175.28,187.9
344,2018-11-29,188.27,191.17,173.1,176.81
345,2018-11-30,176.95,187.37,165.0,168.66
346,2018-12-01,168.68,176.98,165.0,172.6
347,2018-12-02,172.75,177.97,167.66,171.96
348,2018-12-03,171.48,172.14,152.26,156.46
349,2018-12-04,156.43,158.57,145.52,148.12
350,2018-12-05,148.15,148.7,128.11,128.63
351,2018-12-06,128.62,129.81,108.13,109.05
352,2018-12-07,108.94,116.25,94.2,105.09
353,2018-12-08,105.37,108.71,95.0,100.62
354,2018-12-09,100.23,110.97,98.09,105.2
355,2018-12-10,105.19,108.29,99.1,101.99
356,2018-12-11,102.0,102.33,92.32,95.98
357,2018-12-12,95.98,100.32,94.25,95.8
358,2018-12-13,95.8,96.89,85.82,86.58
359,2018-12-14,86.57,88.48,75.51,79.33
360,2018-12-15,79.34,81.17,73.22,76.75
361,2018-12-16,76.7,81.81,75.62,78.88
362,2018-12-17,78.87,91.39,78.42,87.71
363,2018-12-18,87.84,104.15,85.02,102.54
364,2018-12-19,102.37,146.17,101.53,133.12
365,2018-12-20,132.9,215.0,124.0,192.8
366,2018-12-21,192.79,232.1,171.35,186.52
367,2018-12-22,186.51,205.0,180.33,188.5
368,2018-12-23,188.39,209.57,186.67,196.57
369,2018-12-24,196.93,213.45,175.0,184.23
370,2018-12-25,184.22,187.71,149.81,168.13
371,2018-12-26,168.13,186.47,162.17,174.65
372,2018-12-27,174.7,176.85,144.61,149.58
373,2018-12-28,148.55,177.9,140.2,167.21
374,2018-12-29,167.19,174.99,161.63,169.51
375,2018-12-30,169.48,173.31,156.13,160.79
376,2018-12-31,160.78,162.12,144.7,148.24
377,2019-01-01,148.11,165.0,146.11,160.52
378,2019-01-02,160.51,167.54,159.51,166.95
379,2019-01-03,166.96,174.99,156.17,161.29
380,2019-01-04,161.23,163.14,152.25,159.28
381,2019-01-05,159.28,165.0,156.0,158.91
382,2019-01-06,158.9,167.62,156.11,163.8
383,2019-01-07,163.77,166.55,158.61,159.0
384,2019-01-08,159.0,162.8,156.44,160.89
385,2019-01-09,160.9,161.0,156.1,158.79
386,2019-01-10,158.79,164.0,127.96,133.09
387,2019-01-11,132.92,134.0,126.53,128.13
388,2019-01-12,128.13,136.92,127.54,133.25
389,2019-01-13,133.39,134.1,121.37,122.72
390,2019-01-14,122.72,136.64,121.79,132.16
391,2019-01-15,132.18,133.3,124.73,125.57
392,2019-01-16,125.57,130.94,125.5,126.95
393,2019-01-17,126.92,130.9,124.05,128.51
394,2019-01-18,128.51,130.35,124.65,126.17
395,2019-01-19,126.17,130.9,126.05,128.97
396,2019-01-20,128.97,129.49,119.52,122.62
397,2019-01-21,122.62,123.46,120.17,121.34
398,2019-01-22,121.31,131.0,115.93,128.07
399,2019-01-23,128.09,134.97,126.54,131.57
400,2019-01-24,131.57,131.59,125.51,128.52
401,2019-01-25,128.51,128.74,124.69,126.44
402,2019-01-26,126.59,128.53,125.14,125.67
403,2019-01-27,125.53,125.82,117.0,121.5
404,2019-01-28,121.47,121.74,104.8,109.79
405,2019-01-29,109.79,112.1,105.61,109.43
406,2019-01-30,109.46,119.6,107.18,116.79
407,2019-01-31,116.95,120.26,111.8,113.62
408,2019-02-01,113.63,117.24,110.07,114.94
409,2019-02-02,114.96,121.0,114.03,118.0
410,2019-02-03,118.0,120.57,115.17,116.57
411,2019-02-04,116.58,119.1,116.25,116.76
412,2019-02-05,116.78,118.07,115.55,115.78
413,2019-02-06,115.77,121.12,109.88,114.29
414,2019-02-07,114.29,115.98,112.57,113.42
415,2019-02-08,113.47,131.24,112.6,125.37
416,2019-02-09,125.38,129.71,124.5,126.08
417,2019-02-10,126.09,127.0,120.03,124.54
418,2019-02-11,124.61,126.99,119.01,120.69
419,2019-02-12,120.69,122.43,116.81,120.68
420,2019-02-13,120.68,125.57,119.44,120.51
421,2019-02-14,120.51,122.85,118.27,120.07
422,2019-02-15,120.06,123.32,119.2,119.77
423,2019-02-16,119.78,121.89,119.75,120.76
424,2019-02-17,120.76,123.5,119.08,122.33
425,2019-02-18,122.32,148.77,122.32,139.69
426,2019-02-19,139.69,150.0,139.69,143.03
427,2019-02-20,143.0,147.28,137.73,144.14
428,2019-02-21,144.08,146.41,138.17,139.73
429,2019-02-22,139.74,143.82,139.0,143.32
430,2019-02-23,143.22,154.79,139.61,148.96
431,2019-02-24,148.96,157.0,127.63,130.21
432,2019-02-25,130.26,138.0,125.55,134.23
433,2019-02-26,134.36,136.91,130.13,131.08
434,2019-02-27,131.28,133.37,124.99,129.56
435,2019-02-28,129.92,132.75,127.64,129.38
436,2019-03-01,129.45,132.49,129.09,130.84
437,2019-03-02,130.92,131.61,127.78,130.12
438,2019-03-03,130.2,131.0,128.8,129.21
439,2019-03-04,129.11,129.74,120.36,122.51
440,2019-03-05,122.5,132.96,122.1,130.19
441,2019-03-06,130.05,133.2,128.54,131.0
442,2019-03-07,130.99,132.75,129.43,130.02
443,2019-03-08,130.03,131.4,125.28,126.23
444,2019-03-09,126.23,135.5,126.1,131.68
445,2019-03-10,131.55,133.1,129.42,131.16
446,2019-03-11,131.16,131.52,125.76,127.66
447,2019-03-12,127.69,128.5,125.1,127.78
448,2019-03-13,127.8,128.5,125.6,127.29
449,2019-03-14,127.24,134.35,127.02,130.9
450,2019-03-15,130.78,145.27,130.75,143.23
451,2019-03-16,143.1,159.64,142.48,155.02
452,2019-03-17,155.02,156.95,145.76,153.4
453,2019-03-18,153.4,166.8,152.76,159.49
454,2019-03-19,159.49,161.36,154.27,158.66
455,2019-03-20,158.65,159.87,152.5,157.49
456,2019-03-21,157.5,159.65,145.81,152.38
457,2019-03-22,152.36,158.8,150.44,156.59
458,2019-03-23,156.57,168.9,155.25,163.85
459,2019-03-24,163.81,165.47,160.4,163.85
460,2019-03-25,164.03,164.64,153.21,158.99
461,2019-03-26,158.9,160.3,152.5,155.92
462,2019-03-27,156.09,170.0,155.98,168.11
463,2019-03-28,168.28,172.99,165.38,167.88
464,2019-03-29,167.86,170.99,166.78,169.58
465,2019-03-30,169.58,171.59,164.19,166.48
466,2019-03-31,166.35,168.5,165.0,168.23
467,2019-04-01,168.24,169.69,166.52,167.45
468,2019-04-02,167.42,230.0,166.98,229.52
469,2019-04-03,229.52,354.17,225.56,294.38
470,2019-04-04,294.45,324.98,258.01,285.14
471,2019-04-05,285.73,302.64,280.52,296.55
472,2019-04-06,296.43,332.64,284.57,302.58
473,2019-04-07,302.58,329.0,298.61,321.32
474,2019-04-08,320.68,329.9,294.34,306.92
475,2019-04-09,306.92,311.0,292.95,296.0
476,2019-04-10,295.24,315.14,293.7,302.6
477,2019-04-11,302.7,305.98,254.17,270.32
478,2019-04-12,270.08,290.0,258.37,281.9
479,2019-04-13,281.9,287.7,272.88,278.85
480,2019-04-14,278.9,290.97,273.0,288.76
481,2019-04-15,289.46,335.0,285.5,311.17
482,2019-04-16,311.34,324.9,303.73,318.16
483,2019-04-17,318.15,322.0,304.0,309.02
484,2019-04-18,309.01,314.5,303.95,306.71
485,2019-04-19,306.7,313.2,290.0,305.65
486,2019-04-20,305.44,309.69,294.63,299.61
487,2019-04-21,299.41,302.97,280.0,292.06
488,2019-04-22,292.07,296.0,286.89,295.16
489,2019-04-23,295.14,312.02,287.7,294.43
490,2019-04-24,294.44,294.44,269.13,279.09
491,2019-04-25,278.97,284.54,256.31,265.6
492,2019-04-26,264.79,271.2,250.0,257.82
493,2019-04-27,257.82,264.0,255.94,260.88
494,2019-04-28,260.93,261.87,244.0,249.91
495,2019-04-29,249.9,249.96,227.4,229.68
496,2019-04-30,229.52,263.99,228.5,263.91
497,2019-05-01,263.8,277.32,259.5,265.0
498,2019-05-02,265.0,276.89,261.49,266.2
499,2019-05-03,266.19,296.62,262.36,288.85
500,2019-05-04,288.86,310.0,267.75,290.85
501,2019-05-05,290.98,298.88,283.0,290.55
502,2019-05-06,290.17,293.44,273.0,288.04
503,2019-05-07,288.03,298.16,279.41,289.66
504,2019-05-08,289.28,293.88,270.0,283.66
505,2019-05-09,283.78,291.01,274.61,285.19
506,2019-05-10,285.22,295.74,276.21,287.31
507,2019-05-11,287.13,354.46,285.0,348.65
508,2019-05-12,348.81,387.99,330.0,352.84
509,2019-05-13,352.86,407.0,348.26,386.76
510,2019-05-14,387.18,410.92,363.0,381.96
511,2019-05-15,381.65,407.0,371.15,406.51
512,2019-05-16,407.0,452.91,380.0,396.43
513,2019-05-17,395.24,412.0,336.73,359.69
514,2019-05-18,359.92,375.0,350.52,361.76
515,2019-05-19,361.71,432.94,355.69,428.67
516,2019-05-20,428.48,434.12,381.0,409.67
517,2019-05-21,409.8,447.05,400.48,420.61
518,2019-05-22,420.4,425.0,381.12,396.65
519,2019-05-23,396.6,408.63,368.03,402.62
520,2019-05-24,402.54,423.64,394.29,409.81
521,2019-05-25,409.44,414.1,400.05,407.66
522,2019-05-26,407.65,437.82,391.0,430.16
523,2019-05-27,430.21,458.06,419.0,435.0
524,2019-05-28,435.2,446.43,426.09,435.48
525,2019-05-29,435.32,465.95,420.0,457.46
526,2019-05-30,457.54,483.33,401.73,422.21
527,2019-05-31,422.16,442.42,412.99,437.97
528,2019-06-01,437.97,449.0,427.67,437.86
529,2019-06-02,437.88,452.75,428.77,442.89
530,2019-06-03,442.81,447.5,415.5,423.48
531,2019-06-04,423.14,423.72,362.53,380.31
532,2019-06-05,381.31,419.2,376.85,398.25
533,2019-06-06,398.16,402.39,369.11,392.69
534,2019-06-07,393.11,410.99,389.3,405.99
535,2019-06-08,405.78,406.97,386.23,396.74
536,2019-06-09,396.81,398.25,370.73,378.83
537,2019-06-10,378.59,400.73,373.71,391.79
